,CustomerKey,Gender,Name,City,State Code,State,Zip Code,Country,Continent,Birthday,Age,Age Group
242,36507,MALE,Joseph Paten,Golden Valley,TA,Tasmania,07304,Australia,Australia,1955-03-23,69,60+
243,36816,MALE,Luke Lazenby,Longwarry North,VI,Victoria,03816,Australia,Australia,1971-05-18,53,50-60
244,36918,MALE,Blake Mann,Owen,SA,South Australia,05460,Australia,Australia,1982-11-06,42,40-50
245,37070,FEMALE,Alyssa Hooker,Wanganui,NS,New South Wales,02482,Australia,Australia,1981-07-18,43,40-50
246,37251,MALE,Leo Scerri,Gherang,VI,Victoria,03240,Australia,Australia,1951-06-17,73,60+
247,37408,MALE,Jaxon Rebell,Torrens,AC,Australian Capital Territory,02607,Australia,Australia,1975-10-11,49,40-50
248,37580,FEMALE,Mariam Baylee,Tomahawk,TA,Tasmania,07262,Australia,Australia,1942-01-12,82,60+
249,37585,FEMALE,Lauren Fink,Yelta,SA,South Australia,05558,Australia,Australia,1944-04-17,80,60+
250,37802,MALE,Luke Byron,South Dudley,VI,Victoria,03995,Australia,Australia,1990-07-09,34,30-40
251,37991,MALE,Cooper Gillison,Carwell,NS,New South Wales,02849,Australia,Australia,1937-01-06,87,60+
252,38006,MALE,Lachlan Postle,Dyraaba,NS,New South Wales,02470,Australia,Australia,1955-10-29,69,60+
253,38036,FEMALE,Kiara Schaw,Upper Yarraman,QL,Queensland,04614,Australia,Australia,1960-07-26,64,60+
254,38183,MALE,Hunter Montagu,New Italy,NS,New South Wales,02472,Australia,Australia,1944-07-30,80,60+
255,38195,FEMALE,Sara Roe,Paynedale,WA,Western Australia,06239,Australia,Australia,1972-11-22,52,50-60
256,38212,FEMALE,Stella Cain,Wooroonook,VI,Victoria,03525,Australia,Australia,1985-01-28,39,30-40
257,38558,FEMALE,Audrey Bold,Bostobrick,NS,New South Wales,02453,Australia,Australia,1946-05-19,78,60+
258,38613,MALE,Hamish Mason,Tacoma,NS,New South Wales,02259,Australia,Australia,1988-03-16,36,30-40
259,38865,MALE,Christopher Edmund,Windorah,QL,Queensland,04481,Australia,Australia,1948-08-17,76,60+
260,38950,FEMALE,Hannah Edmond,Arthur River,TA,Tasmania,07330,Australia,Australia,1954-12-08,70,60+
261,39183,MALE,Julian Gutteridge,Kurmond,NS,New South Wales,02757,Australia,Australia,1973-04-25,51,50-60
262,39246,MALE,Darcy Falconer,Mandalay,QL,Queensland,04802,Australia,Australia,1974-10-20,50,50-60
263,39268,FEMALE,Madeleine Marx,Kallangur,QL,Queensland,04503,Australia,Australia,1975-07-24,49,40-50
264,39314,MALE,Leo Ligar,Light Pass,SA,South Australia,05355,Australia,Australia,1985-04-20,39,30-40
265,39498,FEMALE,Amy Curtain,Swanbrook,NS,New South Wales,02360,Australia,Australia,1996-08-13,28,18-30
266,39582,MALE,Mason Therry,Risdon,TA,Tasmania,07017,Australia,Australia,1974-03-15,50,50-60
267,39592,FEMALE,Alicia Muntz,South Springfield,TA,Tasmania,07260,Australia,Australia,1965-04-20,59,50-60
268,39894,FEMALE,Samantha Begg,Junee,NS,New South Wales,02663,Australia,Australia,1941-02-26,83,60+
269,39927,MALE,Bailey Barnet,Sorell,TA,Tasmania,07172,Australia,Australia,1984-05-15,40,40-50
270,39996,MALE,Harry Dawes,Bendoura,NS,New South Wales,02622,Australia,Australia,2001-05-09,23,18-30
271,40052,FEMALE,Isabel Dettmann,Waverton,NS,New South Wales,02060,Australia,Australia,1957-09-06,67,60+
272,40221,MALE,Jonathan Hammond,Para Hills West,SA,South Australia,05096,Australia,Australia,2001-11-01,23,18-30
273,40327,FEMALE,Madeleine Laing,Pialligo,AC,Australian Capital Territory,02609,Australia,Australia,1940-08-23,84,60+
274,40363,FEMALE,Alyssa Henslowe,Double Bay,NS,New South Wales,02028,Australia,Australia,1984-07-08,40,40-50
275,40443,FEMALE,Amber Normanby,Carss Park,NS,New South Wales,02221,Australia,Australia,1938-04-13,86,60+
276,40649,MALE,Kai De Vis,Kangiara,NS,New South Wales,02582,Australia,Australia,1972-11-29,52,50-60
277,40662,MALE,Oliver Michie,Mount Hicks,TA,Tasmania,07325,Australia,Australia,1960-12-18,64,60+
278,40669,MALE,Cody Wheare,Martins Creek,NS,New South Wales,02420,Australia,Australia,1968-09-22,56,50-60
279,40741,MALE,Leo Bussau,Harlaxton,QL,Queensland,04350,Australia,Australia,1937-06-13,87,60+
280,41281,MALE,Lincoln DAlbertis,Fitzgeralds Mount,NS,New South Wales,02799,Australia,Australia,1945-10-27,79,60+
281,41386,FEMALE,Stephanie Grant,Seal Bay,SA,South Australia,05223,Australia,Australia,1948-06-20,76,60+
282,41570,MALE,Rory Brough,East Point,NT,Northern Territory,00820,Australia,Australia,1937-08-15,87,60+
283,41674,MALE,Jonathan Hodges,North Lake Grace,WA,Western Australia,06353,Australia,Australia,1938-03-04,86,60+
284,41707,MALE,Joseph Wheeler,Yallah,NS,New South Wales,02530,Australia,Australia,1957-04-19,67,60+
285,41892,FEMALE,Madeline Eales,Dargan,NS,New South Wales,02786,Australia,Australia,1983-01-09,41,40-50
286,42134,MALE,Benjamin Ethel,East Yuna,WA,Western Australia,06532,Australia,Australia,1942-09-22,82,60+
287,42177,MALE,Brock James,Elleker,WA,Western Australia,06330,Australia,Australia,1960-07-19,64,60+
288,42364,FEMALE,Layla Silas,Marlo Merrican,NS,New South Wales,02446,Australia,Australia,1952-09-27,72,60+
289,42408,MALE,Noah Hinchcliffe,The Palms,QL,Queensland,04570,Australia,Australia,1988-11-04,36,30-40
290,42474,MALE,Alexander Leane,Nubba,NS,New South Wales,02587,Australia,Australia,2000-05-23,24,18-30
291,42603,FEMALE,Amy Sawyer,Cushnie,QL,Queensland,04608,Australia,Australia,2000-10-09,24,18-30
292,42840,FEMALE,Savannah Lansell,Xantippe,WA,Western Australia,06609,Australia,Australia,1936-05-23,88,60+
293,42956,MALE,Ben Raff,Bara,NS,New South Wales,02850,Australia,Australia,1944-05-06,80,60+
294,43784,MALE,Jeremy Iliffe,Snowtown,SA,South Australia,05520,Australia,Australia,1951-03-19,73,60+
295,43798,FEMALE,Rachel Welch,Amamoor,QL,Queensland,04570,Australia,Australia,1966-01-11,58,50-60
296,43840,FEMALE,Rose Vlamingh,Oatlands,TA,Tasmania,07120,Australia,Australia,1950-01-19,74,60+
297,44080,FEMALE,Rachel Baldwin,Brighton,VI,Victoria,03186,Australia,Australia,1954-01-20,70,60+
298,44195,MALE,Brayden Topp,Lower Mangrove,NS,New South Wales,02250,Australia,Australia,1984-01-09,40,40-50
299,44207,FEMALE,Stella Sternberg,Keswick Terminal,SA,South Australia,05035,Australia,Australia,1984-03-16,40,40-50
300,44301,FEMALE,Annabelle Feetham,Dunnrock,QL,Queensland,04740,Australia,Australia,1947-10-04,77,60+
301,44493,FEMALE,Jorja Colechin,Jackeys Marsh,TA,Tasmania,07304,Australia,Australia,1963-04-28,61,60+
302,44496,MALE,Spencer Beach,Mount Joy,SA,South Australia,05670,Australia,Australia,1949-09-28,75,60+
303,44728,FEMALE,Abbey Remington,Diggora,VI,Victoria,03561,Australia,Australia,1953-03-14,71,60+
304,44906,MALE,Tyson Backhouse,Mount Gambier,SA,South Australia,05291,Australia,Australia,1994-10-06,30,30-40
305,45169,FEMALE,Victoria Ness,Glenroy,QL,Queensland,04702,Australia,Australia,1990-04-04,34,30-40
306,45172,FEMALE,Audrey Crooke,Scopus,TA,Tasmania,07330,Australia,Australia,1986-05-25,38,30-40
307,45250,MALE,Darcy Fryer,Sackville,NS,New South Wales,02756,Australia,Australia,1968-11-21,56,50-60
308,45436,FEMALE,Maya McIlveen,Millfield,NS,New South Wales,02325,Australia,Australia,1952-04-16,72,60+
309,45522,MALE,Alexander Fenston,Timbillica,NS,New South Wales,02551,Australia,Australia,1985-04-09,39,30-40
310,45781,MALE,Bailey Coxen,Pontville,TA,Tasmania,07030,Australia,Australia,1946-02-27,78,60+
311,45814,MALE,Declan Richard,Spring Hill,NS,New South Wales,02800,Australia,Australia,1968-04-05,56,50-60
312,46155,FEMALE,Alice Phillip,Bowes,WA,Western Australia,06535,Australia,Australia,1956-02-16,68,60+
313,46917,MALE,Jamie Price,Meru,WA,Western Australia,06530,Australia,Australia,2000-01-03,24,18-30
314,46996,MALE,Jonathan Kempt,Murray Island,QL,Queensland,04875,Australia,Australia,1987-02-20,37,30-40
315,47382,FEMALE,Brooke Richardson,Northgate,SA,South Australia,05085,Australia,Australia,1955-05-02,69,60+
316,47518,FEMALE,Alana Spencer,Undullah,QL,Queensland,04285,Australia,Australia,1946-05-13,78,60+
317,47712,MALE,Aidan Dethridge,Cremorne,NS,New South Wales,02090,Australia,Australia,1976-08-30,48,40-50
318,48080,MALE,Lincoln Muscio,Ferny Creek,VI,Victoria,03786,Australia,Australia,1940-04-10,84,60+
319,48247,MALE,Joseph Clemes,Hay Flat,SA,South Australia,05204,Australia,Australia,1967-05-05,57,50-60
320,48367,FEMALE,Rose Allardyce,Inskip,QL,Queensland,04581,Australia,Australia,1949-04-09,75,60+
321,48383,FEMALE,Chloe Gillen,Koyuga South,VI,Victoria,03621,Australia,Australia,1951-06-06,73,60+
322,48466,FEMALE,Matilda Shields,Hastings Point,NS,New South Wales,02489,Australia,Australia,1984-12-13,40,40-50
323,48733,FEMALE,Sophia Gunther,Balcolyn,NS,New South Wales,02264,Australia,Australia,1989-07-22,35,30-40
324,48846,FEMALE,Lucy Kellway,Bowelling,WA,Western Australia,06225,Australia,Australia,1944-11-04,80,60+
325,48925,MALE,Elijah Albert,Woolocutty,WA,Western Australia,06369,Australia,Australia,1939-09-15,85,60+
326,49400,MALE,Mason Ransford,Woombye,QL,Queensland,04559,Australia,Australia,1967-03-15,57,50-60
327,49501,FEMALE,Amelie Edmondson,Bungabbee,NS,New South Wales,02480,Australia,Australia,1982-07-16,42,40-50
328,49606,FEMALE,Claire Kerr,Greymare,QL,Queensland,04370,Australia,Australia,1950-04-10,74,60+
329,49748,MALE,Tyson Flowers,Paruna,SA,South Australia,05311,Australia,Australia,1980-02-14,44,40-50
330,49776,FEMALE,Jessica Warburton,Rockley Mount,NS,New South Wales,02795,Australia,Australia,1944-07-31,80,60+
331,49950,FEMALE,Tayla Canterbury,East Launceston,TA,Tasmania,07250,Australia,Australia,1998-10-18,26,18-30
332,50075,MALE,Jayden Lloyd,Mount Murchison,QL,Queensland,04715,Australia,Australia,1961-11-07,63,60+
333,50122,FEMALE,Brianna ONeil,Surbiton,QL,Queensland,04724,Australia,Australia,1979-09-30,45,40-50
334,50681,MALE,Benjamin Makin,Mount Druitt Village,NS,New South Wales,02770,Australia,Australia,1936-11-18,88,60+
335,50705,FEMALE,Scarlett Reeve,Yeagarup,WA,Western Australia,06260,Australia,Australia,1948-08-23,76,60+
336,50719,FEMALE,Angelina Wunderlich,Point Grey,WA,Western Australia,06208,Australia,Australia,1995-03-27,29,18-30
337,50741,MALE,Tyson Hurley,Frankford,TA,Tasmania,07275,Australia,Australia,1942-01-23,82,60+
338,51172,FEMALE,Gabriella Tozer,Elingamite,VI,Victoria,03266,Australia,Australia,1957-12-04,67,60+
339,51201,FEMALE,Samantha Jacoby,Birmingham Gardens,NS,New South Wales,02287,Australia,Australia,1939-03-04,85,60+
340,51228,MALE,Marcus Christian,Giru,QL,Queensland,04809,Australia,Australia,1978-01-31,46,40-50
341,51314,FEMALE,Bianca Stobie,Duverney,VI,Victoria,03323,Australia,Australia,1954-06-23,70,60+
342,51429,MALE,Thomas Kavel,Wonboyn Lake,NS,New South Wales,02551,Australia,Australia,1979-01-05,45,40-50
343,51648,FEMALE,Jasmine Sellar,Kybunga,SA,South Australia,05453,Australia,Australia,1989-06-11,35,30-40
344,51649,MALE,Toby Batchelor,Yandina,QL,Queensland,04561,Australia,Australia,1958-02-26,66,60+
345,51718,FEMALE,Phoebe Voss,Hackney,SA,South Australia,05069,Australia,Australia,1938-07-25,86,60+
346,52435,MALE,Charles Kenneally,Yadboro,NS,New South Wales,02539,Australia,Australia,1956-02-29,68,60+
347,52536,MALE,Jamie Kavanagh,Pinewood,VI,Victoria,03149,Australia,Australia,1987-02-16,37,30-40
348,52694,FEMALE,Grace Bidwill,Sheffield,TA,Tasmania,07306,Australia,Australia,1972-05-21,52,50-60
349,53168,MALE,Dylan Monds,Joyner,QL,Queensland,04500,Australia,Australia,1959-04-05,65,60+
350,53260,FEMALE,Keira Rowallan,Mount Franklin,VI,Victoria,03461,Australia,Australia,1936-05-09,88,60+
351,53318,FEMALE,Grace Osburn,Townson,QL,Queensland,04341,Australia,Australia,1954-12-03,70,60+
352,53891,MALE,Dominic Baylee,Binda,NS,New South Wales,02583,Australia,Australia,1944-02-10,80,60+
353,53920,FEMALE,Jade Higgins,Buckenbowra,NS,New South Wales,02536,Australia,Australia,1986-03-27,38,30-40
354,54089,MALE,Jake Toft,The Glen,NS,New South Wales,02476,Australia,Australia,1936-09-11,88,60+
355,54161,MALE,Leo Voss,Woody Point,QL,Queensland,04019,Australia,Australia,1992-06-24,32,30-40
356,54535,MALE,Joshua Nugan,Cannindah,QL,Queensland,04630,Australia,Australia,1957-11-08,67,60+
357,54560,FEMALE,Eden Bickford,Abingdon Downs,QL,Queensland,04871,Australia,Australia,1962-05-30,62,60+
358,54582,FEMALE,Leah Fairbridge,Limonite,VI,Victoria,03871,Australia,Australia,1978-09-15,46,40-50
359,54627,MALE,John Randall,Trowutta,TA,Tasmania,07330,Australia,Australia,1968-05-25,56,50-60
360,54704,FEMALE,Alice Bartlett,Travancore,VI,Victoria,03032,Australia,Australia,1951-10-22,73,60+
361,54752,FEMALE,Natasha Morrison,South Bunbury,WA,Western Australia,06230,Australia,Australia,1965-12-16,59,50-60
362,54794,FEMALE,Georgia BarclayHarvey,Garie,NS,New South Wales,02232,Australia,Australia,1965-08-09,59,50-60
363,54987,MALE,Isaac Sturt,Marmion,WA,Western Australia,06020,Australia,Australia,1939-05-24,85,60+
364,55039,MALE,James Connal,Mount Moriac,VI,Victoria,03240,Australia,Australia,1960-10-07,64,60+
365,55066,MALE,Samuel Atherton,Dollys Flat,NS,New South Wales,02429,Australia,Australia,1942-02-14,82,60+
366,55084,MALE,Angus Ten,Parap,NT,Northern Territory,00820,Australia,Australia,1963-12-03,61,60+
367,55411,FEMALE,Lilian Stainforth,Phoenix Park,NS,New South Wales,02321,Australia,Australia,1982-02-05,42,40-50
368,55464,FEMALE,Holly Mansour,Paddys River,NS,New South Wales,02653,Australia,Australia,1981-11-16,43,40-50
369,55715,FEMALE,Eve Jephcott,Herdsman,WA,Western Australia,06017,Australia,Australia,1986-03-23,38,30-40
370,55914,MALE,Lachlan Webb,South Fremantle,WA,Western Australia,06162,Australia,Australia,1992-07-31,32,30-40
371,56161,MALE,Aidan Burnett,Upper Castra,TA,Tasmania,07315,Australia,Australia,1994-05-02,30,30-40
372,56480,FEMALE,Zoe Tyrrell,Kybunga,SA,South Australia,05453,Australia,Australia,1975-03-25,49,40-50
373,56562,FEMALE,Lucy Mansour,Albert Park,VI,Victoria,03206,Australia,Australia,1949-11-05,75,60+
374,56791,MALE,Charlie Kenyon,Dunluce,VI,Victoria,03472,Australia,Australia,1994-08-26,30,30-40
375,56834,FEMALE,Abigail McElhone,Pikes Creek,QL,Queensland,04380,Australia,Australia,1964-01-13,60,60+
376,56951,FEMALE,Kate Bardsley,Hurstbridge,VI,Victoria,03099,Australia,Australia,1985-10-20,39,30-40
377,56999,FEMALE,Amelia Fargher,Corndale,NS,New South Wales,02480,Australia,Australia,1984-02-26,40,40-50
378,57093,MALE,Hayden Laidley,Spring Mountain,NS,New South Wales,02360,Australia,Australia,1954-02-09,70,60+
379,57246,MALE,Toby Dillon,City West Campus,SA,South Australia,05000,Australia,Australia,1987-03-10,37,30-40
380,57294,FEMALE,Makayla Bold,Traralgon East,VI,Victoria,03844,Australia,Australia,1980-05-15,44,40-50
381,57307,FEMALE,Eva Hickson,Rainbow,VI,Victoria,03424,Australia,Australia,1980-11-14,44,40-50
382,57374,MALE,Jack Coote,Colongra,NS,New South Wales,02262,Australia,Australia,1938-01-19,86,60+
383,57491,MALE,Ryan Custance,Millbank,QL,Queensland,04670,Australia,Australia,1985-09-16,39,30-40
384,57662,MALE,Archer Tozer,Coalstoun Lakes,QL,Queensland,04621,Australia,Australia,1982-06-10,42,40-50
385,57681,MALE,Caleb Louat,Rockwell,WA,Western Australia,06532,Australia,Australia,1958-05-05,66,60+
386,57820,MALE,Edward Howarde,Dargo,VI,Victoria,03862,Australia,Australia,1951-05-05,73,60+
387,57938,MALE,Alexander Courtice,Liparoo,VI,Victoria,03549,Australia,Australia,1979-10-09,45,40-50
388,58066,MALE,Andrew Forde,Ashmont,NS,New South Wales,02650,Australia,Australia,1942-10-23,82,60+
389,58105,FEMALE,Mariam Bright,Cambrai,SA,South Australia,05353,Australia,Australia,1980-04-12,44,40-50
390,58212,FEMALE,Amy Goffage,Oakford,WA,Western Australia,06121,Australia,Australia,1965-01-04,59,50-60
391,58710,MALE,Jordan Foveaux,Gosnells,WA,Western Australia,06110,Australia,Australia,1949-11-21,75,60+
392,58919,FEMALE,Kaitlyn Fenton,Floreat Forum,WA,Western Australia,06014,Australia,Australia,1960-09-13,64,60+
393,59159,FEMALE,Maya Pasley,Cape Hillsborough,QL,Queensland,04740,Australia,Australia,1947-07-29,77,60+
394,59304,MALE,Patrick Collie,Carlingford,NS,New South Wales,02118,Australia,Australia,1953-10-01,71,60+
395,59422,FEMALE,Amber Sykes,Hillgrove,NS,New South Wales,02350,Australia,Australia,1990-02-13,34,30-40
396,59529,FEMALE,Alice Blumenthal,Forest Glen,NS,New South Wales,02157,Australia,Australia,1992-05-28,32,30-40
397,59842,MALE,Lucas McClure,Bletchington,NS,New South Wales,02800,Australia,Australia,1939-01-19,85,60+
398,59961,MALE,Harry Hambly,Galore,NS,New South Wales,02652,Australia,Australia,1948-02-03,76,60+
399,60009,FEMALE,Natasha Gall,Townsville City,QL,Queensland,04810,Australia,Australia,1989-10-12,35,30-40
400,60088,FEMALE,Evie Brownbill,Pages Flat,SA,South Australia,05172,Australia,Australia,1982-06-02,42,40-50
401,60150,FEMALE,Jasmine Mackay,Northland Centre,VI,Victoria,03072,Australia,Australia,1964-02-14,60,60+
402,60407,MALE,Alexander Earp,Pozieres,QL,Queensland,04352,Australia,Australia,1944-09-04,80,60+
403,60411,FEMALE,Eliza Solly,Highbury,WA,Western Australia,06313,Australia,Australia,1938-10-15,86,60+
404,60454,MALE,Toby Normanby,Lower Lewis Ponds,NS,New South Wales,02800,Australia,Australia,1953-05-05,71,60+
405,60475,MALE,Joel Sharwood,Cudlee Creek,SA,South Australia,05232,Australia,Australia,1948-05-27,76,60+
406,60722,MALE,Logan Dowie,Kooroomool,QL,Queensland,04854,Australia,Australia,1985-06-08,39,30-40
407,60892,MALE,Seth Soubeiran,Moolort,VI,Victoria,03465,Australia,Australia,1964-01-24,60,60+
408,60995,MALE,Matthew Caron,Tuena,NS,New South Wales,02583,Australia,Australia,1955-09-17,69,60+
409,61546,FEMALE,Alexis Heagney,Coasters Retreat,NS,New South Wales,02108,Australia,Australia,1953-09-14,71,60+
410,61718,FEMALE,Chloe Schlapp,Alligator Creek,QL,Queensland,04816,Australia,Australia,1956-06-01,68,60+
411,61773,FEMALE,Gabrielle Kossak,Caroona,NS,New South Wales,02343,Australia,Australia,2001-04-22,23,18-30
412,61776,MALE,Mitchell Cockle,Tallowwood Ridge,NS,New South Wales,02453,Australia,Australia,1954-07-06,70,60+
413,61825,MALE,Kai Culley,Erskineville,NS,New South Wales,02043,Australia,Australia,1995-10-09,29,18-30
414,61881,FEMALE,Rose Budd,Alberton,VI,Victoria,03971,Australia,Australia,1994-05-11,30,30-40
415,61947,FEMALE,Amber Tolmie,Norval,VI,Victoria,03377,Australia,Australia,1996-12-15,27,18-30
416,62017,FEMALE,Grace Humphries,Hastings,WA,Western Australia,06308,Australia,Australia,1954-09-21,70,60+
417,62035,MALE,John Duesbury,Tiaro,QL,Queensland,04650,Australia,Australia,1952-03-18,72,60+
418,62038,MALE,Henry Birdwood,Hindmarsh,SA,South Australia,05007,Australia,Australia,1997-06-05,27,18-30
419,62076,MALE,Brock Edden,Orielton,TA,Tasmania,07172,Australia,Australia,1945-12-03,79,60+
420,62125,FEMALE,Ava Lowes,Iveragh,QL,Queensland,04680,Australia,Australia,1978-04-10,46,40-50
421,62133,MALE,Jonathan Fargher,Gwabegar,NS,New South Wales,02356,Australia,Australia,1996-04-27,28,18-30
422,62163,FEMALE,Amelia ONeil,Point Leo,VI,Victoria,03916,Australia,Australia,1961-09-22,63,60+
423,62416,FEMALE,Isabelle Whitworth,Eimeo,QL,Queensland,04740,Australia,Australia,1943-02-23,81,60+
424,62473,FEMALE,Mary Baskerville,Port Germein,SA,South Australia,05495,Australia,Australia,1966-09-03,58,50-60
425,62537,FEMALE,Lauren Nichols,Woolooman,QL,Queensland,04310,Australia,Australia,1937-05-03,87,60+
426,62590,MALE,Aiden Thirkell,Romaine,TA,Tasmania,07320,Australia,Australia,1972-11-16,52,50-60
427,63342,MALE,Joel Spowers,Kweda,WA,Western Australia,06306,Australia,Australia,1971-10-06,53,50-60
428,63597,MALE,Darcy Penington,Riverhills,QL,Queensland,04074,Australia,Australia,1939-04-19,85,60+
429,63681,MALE,Justin Grahamslaw,Possum Brush,NS,New South Wales,02430,Australia,Australia,1936-04-27,88,60+
430,63807,MALE,Ashton Bower,Allambie Heights,NS,New South Wales,02100,Australia,Australia,1948-12-02,76,60+
431,63957,FEMALE,Dakota NixonSmith,Forthside,TA,Tasmania,07310,Australia,Australia,1991-01-13,33,30-40
432,64017,FEMALE,Ruby Sternberg,Brightview,QL,Queensland,04311,Australia,Australia,1964-10-05,60,60+
433,64037,MALE,Andrew Wilkie,Wongarbon,NS,New South Wales,02831,Australia,Australia,1936-09-13,88,60+
434,64104,FEMALE,Brooke Cascarret,Cootra,SA,South Australia,05650,Australia,Australia,1938-06-26,86,60+
435,64210,MALE,Lucas De Garis,Sheffield,TA,Tasmania,07306,Australia,Australia,1992-04-05,32,30-40
